Sigla ICAO Empresa Aérea;Empresa Aérea;Número Voo;Código DI;Código Tipo Linha;Modelo Equipamento;Número de Assentos;Sigla ICAO Aeroporto Origem;Descrição Aeroporto Origem;Partida Prevista;Partida Real;Sigla ICAO Aeroporto Destino;Descrição Aeroporto Destino;Chegada Prevista;Chegada Real;Situação Voo;Justificativa;Referência;Situação Partida;Situação Chegada
SID;SIDERAL LINHAS AÉREAS LTDA.;9520;0;C;B734;0;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;18/01/2024 21:20;18/01/2024 22:00;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;18/01/2024 22:35;18/01/2024 23:25;REALIZADO;;2024-01-18;Atraso 30-60;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9520;7;C;B734;0;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;;18/01/2024 21:20;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;;18/01/2024 21:35;REALIZADO;;2024-01-18;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;18/01/2024 05:25;18/01/2024 05:37;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;18/01/2024 06:40;18/01/2024 06:55;REALIZADO;;2024-01-18;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;18/01/2024 03:20;18/01/2024 03:20;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;18/01/2024 04:45;18/01/2024 04:50;REALIZADO;;2024-01-18;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9522;0;C;B734;0;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;18/01/2024 21:50;18/01/2024 21:50;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 01:15;19/01/2024 01:25;REALIZADO;;2024-01-18;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9523;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;18/01/2024 02:30;18/01/2024 02:43;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;18/01/2024 05:30;18/01/2024 05:53;REALIZADO;;2024-01-18;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9774;0;C;B73Y;0;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;18/01/2024 21:30;18/01/2024 21:30;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;19/01/2024 00:05;19/01/2024 00:20;REALIZADO;;2024-01-18;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9774;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;19/01/2024 00:50;19/01/2024 00:50;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 02:10;19/01/2024 02:10;REALIZADO;;2024-01-18;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9775;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;18/01/2024 03:45;18/01/2024 04:16;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;18/01/2024 06:45;18/01/2024 07:30;REALIZADO;;2024-01-18;Atraso 30-60;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9003;E;C;B734;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;;19/01/2024 01:00;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;;19/01/2024 03:18;REALIZADO;;2024-01-19;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9104;E;N;B733;144;SBCY;MARECHAL RONDON - VÁRZEA GRANDE - MT - BRASIL;19/01/2024 01:30;19/01/2024 01:20;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;19/01/2024 04:05;19/01/2024 03:35;REALIZADO;;2024-01-19;Antecipado;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9300;0;C;B734;0;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;20/01/2024 01:00;20/01/2024 01:05;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 02:00;20/01/2024 02:08;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9300;0;C;B734;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;19/01/2024 22:20;19/01/2024 22:15;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;20/01/2024 00:20;20/01/2024 00:22;REALIZADO;;2024-01-19;Antecipado;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9301;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 04:00;19/01/2024 04:10;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;19/01/2024 06:20;19/01/2024 06:20;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9302;0;C;B734;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;20/01/2024 00:20;20/01/2024 00:20;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 01:35;20/01/2024 01:40;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9302;0;C;B734;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;19/01/2024 22:00;19/01/2024 22:00;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;19/01/2024 23:35;19/01/2024 23:40;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9303;0;C;B734;0;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;19/01/2024 04:30;19/01/2024 04:30;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;19/01/2024 06:30;19/01/2024 06:20;REALIZADO;;2024-01-19;Pontual;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9303;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 02:40;19/01/2024 03:10;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;19/01/2024 03:40;19/01/2024 04:05;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9304;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;19/01/2024 23:20;19/01/2024 23:50;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 01:10;20/01/2024 01:55;REALIZADO;;2024-01-19;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9304;0;C;B73Y;0;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;19/01/2024 19:00;19/01/2024 19:00;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;19/01/2024 21:55;19/01/2024 21:57;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9305;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;19/01/2024 06:50;19/01/2024 07:00;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;19/01/2024 09:45;19/01/2024 10:05;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9305;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 04:00;19/01/2024 04:09;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;19/01/2024 05:45;19/01/2024 05:45;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9306;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;19/01/2024 00:15;19/01/2024 00:15;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 01:55;19/01/2024 02:05;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9307;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 03:00;19/01/2024 03:19;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;19/01/2024 04:35;19/01/2024 05:07;REALIZADO;;2024-01-19;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9308;7;C;B733;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;;19/01/2024 23:05;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;;20/01/2024 00:00;REALIZADO;;2024-01-19;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9408;0;C;B73Y;0;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;19/01/2024 19:50;19/01/2024 19:50;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;19/01/2024 21:40;19/01/2024 21:45;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9408;0;C;B73Y;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;19/01/2024 22:40;19/01/2024 22:40;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 01:15;20/01/2024 01:40;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9409;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;19/01/2024 05:00;19/01/2024 05:25;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;19/01/2024 07:50;19/01/2024 08:14;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9409;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 03:10;19/01/2024 03:40;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;19/01/2024 04:10;19/01/2024 04:51;REALIZADO;;2024-01-19;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9412;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;19/01/2024 01:00;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 02:20;;CANCELADO;;2024-01-19;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9413;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 03:05;19/01/2024 03:40;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;19/01/2024 04:05;19/01/2024 04:49;REALIZADO;;2024-01-19;Atraso 30-60;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9520;0;C;B734;0;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;19/01/2024 21:20;;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;19/01/2024 22:35;;CANCELADO;;2024-01-19;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9520;0;C;B734;0;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;19/01/2024 23:25;20/01/2024 00:50;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 00:55;20/01/2024 02:20;REALIZADO;;2024-01-19;Atraso 60-120;Atraso 60-120
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 03:20;19/01/2024 03:20;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;19/01/2024 04:45;19/01/2024 04:55;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;19/01/2024 05:25;19/01/2024 05:37;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;19/01/2024 06:40;19/01/2024 07:05;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9522;0;C;B734;0;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;19/01/2024 21:50;19/01/2024 21:55;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 01:15;20/01/2024 01:10;REALIZADO;;2024-01-19;Pontual;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9523;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 02:30;19/01/2024 02:49;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;19/01/2024 05:30;19/01/2024 05:45;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9774;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;20/01/2024 00:50;20/01/2024 01:50;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 02:10;20/01/2024 03:05;REALIZADO;;2024-01-19;Atraso 30-60;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9774;0;C;B73Y;0;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;19/01/2024 21:30;19/01/2024 21:30;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;20/01/2024 00:05;20/01/2024 00:09;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9775;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;19/01/2024 03:45;19/01/2024 03:59;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;19/01/2024 06:45;19/01/2024 07:00;REALIZADO;;2024-01-19;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9920;3;C;B734;0;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;;19/01/2024 21:20;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;;19/01/2024 21:45;REALIZADO;;2024-01-19;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9301;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 04:00;20/01/2024 04:18;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;20/01/2024 06:20;20/01/2024 06:43;REALIZADO;;2024-01-20;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9303;0;C;B734;0;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;20/01/2024 04:30;20/01/2024 04:40;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;20/01/2024 06:30;20/01/2024 06:40;REALIZADO;;2024-01-20;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9303;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 02:40;20/01/2024 03:10;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;20/01/2024 03:40;20/01/2024 04:20;REALIZADO;;2024-01-20;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9305;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 04:00;20/01/2024 05:01;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;20/01/2024 05:45;20/01/2024 06:45;REALIZADO;;2024-01-20;Atraso 60-120;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9305;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;20/01/2024 06:50;20/01/2024 07:35;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;20/01/2024 09:45;20/01/2024 10:35;REALIZADO;;2024-01-20;Atraso 30-60;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9306;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;20/01/2024 00:15;;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 01:55;;CANCELADO;;2024-01-20;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9307;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 03:00;20/01/2024 03:44;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;20/01/2024 04:35;20/01/2024 05:30;REALIZADO;;2024-01-20;Atraso 30-60;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9409;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 03:10;20/01/2024 03:45;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;20/01/2024 04:10;20/01/2024 05:15;REALIZADO;;2024-01-20;Atraso 30-60;Atraso 60-120
SID;SIDERAL LINHAS AÉREAS LTDA.;9409;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;20/01/2024 05:00;20/01/2024 05:40;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;20/01/2024 07:50;20/01/2024 08:20;REALIZADO;;2024-01-20;Atraso 30-60;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9412;0;C;B73Y;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;20/01/2024 01:00;20/01/2024 01:40;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 02:20;20/01/2024 02:52;REALIZADO;;2024-01-20;Atraso 30-60;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9413;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 03:05;20/01/2024 03:45;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;20/01/2024 04:05;20/01/2024 05:10;REALIZADO;;2024-01-20;Atraso 30-60;Atraso 60-120
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 03:20;20/01/2024 03:45;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;20/01/2024 04:45;20/01/2024 05:20;REALIZADO;;2024-01-20;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9521;0;C;B734;0;SBGO;SANTA GENOVEVA/GOIÂNIA - GOIÂNIA - GO - BRASIL;20/01/2024 05:25;20/01/2024 05:55;SBCG;CAMPO GRANDE - CAMPO GRANDE - MS - BRASIL;20/01/2024 06:40;20/01/2024 07:20;REALIZADO;;2024-01-20;Pontual;Atraso 30-60
SID;SIDERAL LINHAS AÉREAS LTDA.;9523;0;C;B734;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 02:30;20/01/2024 02:47;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;20/01/2024 05:30;20/01/2024 05:55;REALIZADO;;2024-01-20;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9775;0;C;B73Y;0;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;20/01/2024 03:45;20/01/2024 04:34;SBRF;GUARARAPES - GILBERTO FREYRE - RECIFE - PE - BRASIL;20/01/2024 06:45;20/01/2024 08:00;REALIZADO;;2024-01-20;Atraso 30-60;Atraso 60-120
SID;SIDERAL LINHAS AÉREAS LTDA.;9105;E;N;B738;189;SBCT;AFONSO PENA - SÃO JOSÉ DOS PINHAIS - PR - BRASIL;;21/01/2024 10:45;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;;21/01/2024 11:47;REALIZADO;;2024-01-21;;
SID;SIDERAL LINHAS AÉREAS LTDA.;9212;7;N;B735;52;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;21/01/2024 10:35;21/01/2024 10:25;SBTC;HOTEL TRANSAMÉRICA(AERODROMO PRIVADO) - UNA - BA - BRASIL;21/01/2024 12:35;21/01/2024 12:33;REALIZADO;;2024-01-21;Antecipado;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9213;7;N;B735;52;SBTC;HOTEL TRANSAMÉRICA(AERODROMO PRIVADO) - UNA - BA - BRASIL;21/01/2024 13:30;21/01/2024 13:35;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;21/01/2024 15:50;21/01/2024 15:52;REALIZADO;;2024-01-21;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9210;7;N;B738;189;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;22/01/2024 17:00;22/01/2024 16:38;SBSR;PROFESSOR ERIBERTO MANOEL REINO - SÃO JOSÉ DO RIO PRETO - SP - BRASIL;22/01/2024 18:10;22/01/2024 17:50;REALIZADO;;2024-01-22;Antecipado;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9300;0;C;B734;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;22/01/2024 22:20;22/01/2024 22:20;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;23/01/2024 00:20;23/01/2024 00:35;REALIZADO;;2024-01-22;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9300;0;C;B734;0;SBGL;AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM - RIO DE JANEIRO - RJ - BRASIL;23/01/2024 01:00;23/01/2024 01:10;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;23/01/2024 02:00;23/01/2024 02:20;REALIZADO;;2024-01-22;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9302;0;C;B734;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;22/01/2024 22:00;22/01/2024 22:00;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;22/01/2024 23:35;22/01/2024 23:57;REALIZADO;;2024-01-22;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9302;0;C;B734;0;SBCF;TANCREDO NEVES - CONFINS - MG - BRASIL;23/01/2024 00:20;23/01/2024 00:25;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;23/01/2024 01:35;23/01/2024 01:55;REALIZADO;;2024-01-22;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9304;0;C;B73Y;0;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;22/01/2024 19:00;22/01/2024 19:00;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;22/01/2024 21:55;22/01/2024 22:00;REALIZADO;;2024-01-22;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9304;0;C;B73Y;0;SBBR;PRESIDENTE JUSCELINO KUBITSCHEK - BRASÍLIA - DF - BRASIL;22/01/2024 23:20;22/01/2024 23:35;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;23/01/2024 01:10;23/01/2024 01:20;REALIZADO;;2024-01-22;Pontual;Pontual
SID;SIDERAL LINHAS AÉREAS LTDA.;9408;0;C;B73Y;0;SBFZ;PINTO MARTINS - FORTALEZA - CE - BRASIL;22/01/2024 19:50;22/01/2024 19:50;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;22/01/2024 21:40;22/01/2024 21:38;REALIZADO;;2024-01-22;Pontual;Antecipado
SID;SIDERAL LINHAS AÉREAS LTDA.;9408;0;C;B73Y;0;SBSV;DEPUTADO LUÍS EDUARDO MAGALHÃES - SALVADOR - BA - BRASIL;22/01/2024 22:40;22/01/2024 22:46;SBGR;GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO - GUARULHOS - SP - BRASIL;23/01/2024 01:15;23/01/2024 01:15;REALIZADO;;2024-01-22;Pontual;Pontual
